client_id,score
5145,2.8230766e-05
6972,0.00407967
1439,2.6370564e-05
3701,0.000117835116
5729,7.630286e-06
3945,0.0023443687
450,1.1799409e-05
5038,0.0006517659
1847,1.4892168e-05
1035,0.9192062
4012,6.241288e-06
2941,7.7151184e-05
4079,5.995587e-05
289,3.4881339e-06
1073,7.17631e-06
6456,0.00021459821
1948,2.6508762e-05
327,5.9897347e-06
5759,6.1577804e-05
1180,0.0067861862
323,5.06088e-05
4975,7.366562e-05
1530,1.1976137e-05
1515,2.925379e-05
3523,0.00014587009
4914,0.00011967318
84,0.0010153686
2144,4.583561e-06
2166,3.1287425e-05
2602,1.4295971e-05
990,0.00010405813
967,0.0017447311
5342,7.9153135e-05
5121,0.0001542142
397,1.2375967e-05
5060,2.0838024e-05
327,5.3997388e-05
2770,0.0001349148
268,0.00028437583
5690,0.00015417744
1312,2.3471674e-05
1907,0.00019579826
971,0.00045156368
2971,0.00040937698
4431,0.94417024
4576,0.00030925806
3499,0.0003315273
650,6.1705534e-05
1885,4.2964526e-05
4591,8.753213e-06
2088,1.9128353e-05
4534,0.00016550468
5143,6.099856e-05
1287,0.0005679798
1219,6.313514e-05
4749,3.1181447e-05
2095,3.1201256e-05
5663,0.0008126318
1806,0.00041772888
2241,4.4181987e-05
545,9.121232e-06
5947,1.618701e-05
5295,6.583287e-05
3413,1.2012764e-05
2092,0.0004155799
7521,1.4979224e-05
3272,0.003385689
4169,1.8405975e-05
5829,7.9904685e-06
1761,1.4393358e-05
494,2.4604902e-05
1435,1.6316797e-05
4645,5.137113e-05
4821,6.2209576e-05
6857,8.514425e-05
6738,3.1832256e-05
4258,1.3551307e-05
3877,0.0056046336
171,0.0012930009
5627,4.806802e-05
3061,2.2139388e-05
600,7.1135306e-05
5887,5.5781788e-05
6721,6.634189e-05
2699,2.1747903e-06
3334,8.95497e-05
2601,1.1390581e-05
4295,0.00015221493
2253,9.162741e-05
167,5.8843514e-05
1827,6.160976e-05
4091,0.0006223432
730,0.0007666558
7196,0.9048781
1084,2.1300946e-05
666,0.0007959487
2184,0.9993575
3713,3.8216267e-06
3349,1.6287104e-05
2048,3.2031927e-05
3203,8.627795e-06
3724,6.15845e-05
306,9.0837575e-06
223,0.0052647386
1842,0.008297909
559,3.02197e-05
4542,6.9220964e-06
2964,0.00014785721
6138,0.0011306395
5471,6.795346e-05
274,0.0053346036
4674,4.6977286e-05
4998,0.003089723
255,5.9540907e-05
4004,0.00049405714
205,6.173055e-05
2257,0.00022289614
1796,0.0069815153
5676,0.72527236
4500,0.0011308792
2839,0.0017972891
2513,2.6300293e-05
1885,3.0550174e-05
4343,0.0001795218
6705,1.1465258e-05
2930,0.00022739325
16,0.00013660295
1285,1.0292802e-05
5349,0.0004021046
3532,0.0015389572
2999,4.8947695e-05
6201,4.5326374e-06
6867,2.3664694e-05
857,5.943613e-05
3345,4.4701983e-06
5345,0.025871433
1862,0.0023133007
6788,0.00014993288
2979,1.5205622e-05
4419,0.0001592728
518,0.0022589788
2129,5.4024582e-05
1869,0.003975737
2199,3.9372273e-05
2031,9.594859e-06
459,0.0004089846
437,0.00019314705
5263,2.5356601e-05
1962,0.00025685676
5443,0.0012054254
2243,2.145509e-06
1336,0.43163142
1278,2.1306738e-05
2865,0.0009569378
6157,0.00021871159
1845,0.00012369273
3200,0.000350229
490,0.00012049638
4220,0.0016652024
850,0.00037016827
4739,0.0002357199
3167,0.85203063
4752,0.00011405266
5836,0.0001334447
2974,6.546763e-05
5096,1.4096608e-05
5411,0.023750702
1842,0.0025495857
3251,1.1367717e-05
105,0.0002868787
7480,2.0716363e-05
2967,0.993115
6261,9.4558694e-05
1316,0.0003148303
2873,1.9227937e-05
3282,0.00027588737
231,1.6541895e-05
4914,0.0015845146
4971,1.937342e-05
1271,7.340379e-05
2848,0.00083771476
3970,5.0048176e-05
2283,2.1617117e-05
2596,0.00011805421
5192,1.8231907e-05
2631,2.2698227e-05
1482,0.00030595038
3501,1.5490476e-05
1552,0.0031612152
2516,1.9794234e-05
2576,0.00020624422
540,4.8719696e-05
7137,0.007157128
3838,5.6143028e-05
3359,7.897023e-05
6424,0.018525315
4167,7.7216464e-05
2141,0.0025575492
7266,0.00037087649
4463,1.5881184e-05
789,0.053541172
3152,1.7106122e-05
1861,8.79482e-05
1490,0.00024319717
1438,0.00030588068
746,7.3413095e-05
1773,2.1404983e-05
3479,3.09392e-06
3641,0.00046922176
4622,0.00013875979
890,0.00014949603
1100,1.0588925e-05
3272,0.0017827292
1828,2.1940868e-05
1434,4.867813e-05
1128,4.0980463e-05
4238,4.6086592e-05
1210,8.00551e-06
2052,9.078093e-06
285,3.4059976e-05
3640,0.010391962
1041,0.00030800578
4549,0.0001956413
3492,3.0367557e-05
760,0.72152215
7638,0.0009480074
485,7.36209e-05
4418,5.666174e-06
4708,1.1862479e-05
6645,0.00012387133
1957,4.2431875e-06
131,0.00022705767
1361,8.226016e-05
6805,0.9981651
841,0.0075240037
626,4.4277273e-05
2318,0.0005687184
7102,0.00083715015
2855,5.524763e-05
527,5.9686558e-05
2782,2.4314428e-05
1859,6.234688e-05
4378,6.050075e-05
1669,0.030746264
3385,6.2923034e-05
6226,6.969436e-05
2139,2.4156596e-05
3407,4.4002696e-05
2067,7.712132e-05
3231,4.3610842e-05
1611,7.4741315e-06
787,0.0167759
4073,0.00047242577
2967,0.002734634
861,6.575416e-06
6833,0.00017972288
458,7.9260615e-05
233,3.057384e-05
1278,1.1391244e-05
5181,5.77235e-05
3462,7.4558566e-06
2402,4.4758093e-05
2850,1.8770645e-06
3479,3.09392e-06
1626,2.00412e-05
5597,0.00038822173
3515,0.00085072534
390,4.4534485e-05
1857,0.00013980821
3785,4.5151122e-05
8067,0.0020664325
4317,3.6136727e-05
3580,0.0004426936
2280,0.00016528831
3499,0.0008142348
2481,0.0137511715
1340,0.010166366
4508,1.31521565e-05
84,3.4488214e-05
3041,1.6256734e-05
1702,3.997355e-05
1095,7.689074e-05
7582,5.1725507e-05
3001,0.013528
5055,7.0990386e-06
752,9.668174e-06
